sigungu_cd,bjdong_cd,bun,ji,total_exclusive_area,unit_count
48123,13100,0021,0020,9663.4179,261
48123,13100,0021,0036,18828.48,136
48123,13100,0022,0001,7045.8,160
48123,13100,0022,0004,5106.4,130
48123,13100,0022,0007,5753.3,130
48123,13100,0023,0003,24919.5,500
48123,13200,0077,0001,120532.1,701
48123,13300,0001,0000,54943.58,568
48123,13300,0004,0000,42583.5535,467
48123,13300,0011,0000,3646.62,126
48123,13300,0016,0000,17906.679,214
48123,13300,0017,0000,61594.76,806
48123,13300,0020,0000,126356.2132,1432
48123,13300,0022,0000,139668.151,1535
48123,13300,0023,0000,96627.626,2027
48123,13300,0024,0000,74459.48,1605
48123,13500,0062,0000,30535.1,320
48123,13500,0063,0000,57764.01,703
48123,13500,0066,0000,44836.1,810
48123,13500,0067,0001,5689.801,133
48123,13500,0067,0002,57303.5,1040
48123,13500,0069,0000,75152.3169,916
48123,13500,0070,0000,93868.7311,1071
48123,13500,0073,0002,7982.05,117
48123,13500,0073,0003,6923.544,156
48123,13600,0068,0001,13313.0299,293
48123,13600,0093,0000,135752.195,1662
48123,13700,0040,0000,114760.2896,1640
48123,13700,0080,0000,21736.3936,152
48123,13700,0080,0001,47377.46,503
48123,13700,0081,0000,32297.16,612
48123,13700,0110,0000,119777.1252,1485
48123,13700,0121,0000,214483.83,2480
48125,10100,0508,0047,9758.51,116
48125,10100,0747,0000,68596.4702,872
48125,10100,0755,0000,44667.8135,714
48125,10100,0788,0000,24192.65,405
48125,10100,0789,0000,21793.71,675
48125,10200,0355,0001,55503.0083,597
48125,10200,0367,0001,24988.1151,397
48125,10200,0510,0000,18157.538,209
48125,10200,0525,0000,77574.9892,1023
48125,10200,0535,0000,123685.469,1568
48125,10300,0046,0000,67723.5818,718
48125,10400,0230,0001,3827.435,166
48125,10400,0246,0001,13080.71,169
48125,10500,0007,0014,14287.652,333
48125,11100,0050,0000,5754.5959,102
48125,11100,0315,0000,11909.23,282
48125,11100,0316,0000,19675.42,171
48125,11700,0032,0001,11286.71,725
48125,11700,0083,0018,4642.42,155
48125,11700,0112,0000,1705.9,158
48125,11800,0006,0004,17110.654,353
48125,11800,0007,0005,4052.8,103
48125,11800,0010,0029,7850.14,100
48125,11800,0013,0024,21330.17,251
48125,11800,0018,0001,39681.09,488
48125,11800,0332,0000,35445.09,543
48125,11800,0336,0008,14305.44,180
48125,11800,0421,0001,9657.0859,118
48125,11800,0644,0000,22981.5868,353
48125,11800,0646,0000,34884.3735,456
48125,11800,0651,0000,27390.8643,375
48125,11900,0040,0001,2645.26,205
48125,11900,0071,0002,11870.12,168
48125,11900,0100,0008,7811.03,123
48125,12500,0001,0000,17442.2581,173
48125,12500,0002,0010,14628.54,145
48125,12500,0013,0001,47817.14,766
48125,12500,0076,0000,83438.8085,794
48125,12600,0023,0000,22420.6269,638
48125,12600,0028,0000,45873.004,344
48125,12600,0054,0000,32151.77,383
48125,12600,0105,0001,10139.68,108
48125,12700,0001,0002,13240.236,197
48125,12800,0116,0012,6960.02,100
48125,12800,0146,0003,11957.58,160
48125,12800,0150,0000,10279.26,132
48125,12800,0218,0001,16525.11,163
48125,12800,0282,0014,11913.02,146
48125,12800,0306,0009,13376.66,161
48125,12800,0320,0000,13068.414,125
48125,12800,0421,0000,39611.52,407
48125,12800,0478,0000,29358.79,368
48125,12900,0007,0000,7385.05,123
48125,13000,0004,0001,4075.1676,155
48125,13100,0013,0000,4943.42,198
48125,13300,0008,0000,11344.8561,185
48125,13400,0033,0000,8346.368,136
48125,13400,0180,0000,15811.37,142
48125,13400,0593,0000,30790.19,311
48125,13400,0593,0002,33508.58,447
48125,13400,0602,0011,12164.025,144
48125,13400,0614,0007,67161.259,916
48125,13400,0703,0002,25801.15,313
48125,13400,0704,0001,45453.281,611
48125,13400,0705,0002,36044.448,451
48125,13400,0708,0001,23889.379,325
48125,13400,0708,0002,72853.785,961
48125,13400,0709,0001,14361.282,169
48125,13400,0710,0001,55003.88,675
48125,13400,0732,0000,80973.6505,955
48125,13400,0736,0000,79006.4836,949
48125,13400,0738,0000,430488.8737,4355
48125,13500,0001,0000,49624.4346,622
48125,13500,0001,0001,63954.45,742
48125,13700,0012,0003,24201.6575,229
48125,13700,0017,0150,3499.277,121
48125,13700,0018,0061,16423.85,315
48125,13700,0028,0001,6077.1564,136
48125,13700,0214,0007,8343.3582,221
48125,13700,0316,0001,5907.39,135
48125,13700,0318,0001,6382.2591,179
48125,13700,0322,0000,48266.519,622
48125,13800,0100,0000,42062.06,1130
48125,14000,0013,0001,9731.4,120
48125,14000,0015,0001,9950.4,145
48125,14000,0017,0001,8449.3,116
48125,14000,0256,0004,7425.88,154
48125,14000,0325,0010,8977.38,165
48125,14000,0326,0002,6920.78,122
48125,14000,0327,0008,8433.96,162
48125,14000,0328,0001,14445.9,213
48125,14000,0329,0001,11362.25,215
48125,14800,0001,0498,42830.42,478
48125,14800,0001,0500,19486.8038,244
48125,14900,0004,0201,8845.4738,127
48125,14900,0004,0207,4147.11,114
48125,14900,0004,0330,20844.9745,330
48125,15100,0001,0000,19398.85,232
48125,15100,0020,0000,24647.22,292
48125,15200,0002,0000,26995.454,305
48125,15300,0001,0019,11211.39,156
48125,15300,0006,0001,2994.551,140
48125,15300,0008,0002,6316.851,173
48125,15500,0049,0001,18570.75,352
48125,15800,0037,0004,23937.8175,435
48125,15800,0038,0000,35251.965,399
48125,15800,0042,0005,6228.987,226
48125,15800,0047,0000,7270.73,235
48125,15800,0047,0001,9875.85,149
48125,15800,0048,0000,14779.992,161
48125,15800,0049,0000,44879.78,602
48125,15800,0050,0000,54097.532,629
48125,15800,0052,0000,15427.26,196
48125,15800,0053,0000,16688.09,201
48125,15800,0058,0000,15715.95,154
48125,15800,0059,0000,14033.462,226
48125,15800,0063,0001,10076.8409,331
48125,15800,0064,0000,3056.72,130
48125,15800,0065,0002,6189.49,207
48125,15800,0066,0002,9448.0,140
48125,15900,0210,0000,47331.05,559
48125,15900,0310,0000,67273.4248,1169
48125,15900,0606,0000,33791.6361,402
48125,15900,0608,0000,26334.526,442
48125,15900,0620,0000,60634.8,845
48125,15900,0700,0000,120680.6768,1365
48125,32023,0292,0000,10737.05,161
48125,32024,0201,0000,19636.5708,320
48125,32024,0209,0001,8175.5847,137
48125,32024,0424,0000,39112.9826,558
48125,32024,0592,0000,88980.9439,823
48125,32025,0393,0002,18227.98,252
48125,33021,0221,0007,8504.88,128
48127,10100,0013,0007,5158.655,119
48127,10100,0018,0002,6762.88,102
48127,10100,0020,0007,4948.77,102
48127,10100,0028,0001,15426.255,195
48127,10100,0051,0001,23622.695,270
48127,10100,0078,0005,8989.96,264
48127,10100,0087,0000,64358.595,949
48127,10100,1212,0000,8549.898,155
48127,10100,1335,0000,6243.82,130
48127,10100,1337,0000,6310.92,122
48127,10100,1344,0000,5993.91,109
48127,10100,1345,0000,5681.445,104
48127,10300,0194,0000,7547.16,139
48127,10300,0277,0000,22207.46,372
48127,10300,0471,0011,5258.352,114
48127,10300,0660,0015,3578.2,101
48127,10400,0047,0003,8367.04,101
48127,10400,0146,0014,10427.92,126
48127,10400,0203,0010,20604.16,287
48127,10400,0226,0002,4362.8,212
48127,10400,0232,0001,16126.607,185
48127,10400,0257,0001,3705.42,203
48127,10400,0260,0014,14802.9153,163
48127,10400,0300,0000,123658.924,1796
48127,10500,0005,0002,12749.36,176
48127,10500,0015,0001,1618.88,112
48127,10500,0015,0027,10342.5415,224
48127,10500,0026,0003,14659.45,205
48127,10500,0049,0001,13048.7866,200
48127,10500,0053,0004,9680.24,129
48127,10500,0059,0003,6359.5596,136
48127,10500,0064,0001,65190.811,960
48127,10500,0074,0001,60313.424,721
48127,10500,0077,0004,4687.2437,123
48127,10500,0077,0008,11266.8743,153
48127,10500,0079,0009,62860.9724,718
48127,10500,0084,0001,246471.2058,2174
48127,10500,0084,0014,200658.915,2021
48127,10500,0096,0013,15626.917,236
48127,10500,0102,0001,20442.0223,227
48127,10500,0148,0003,16090.2758,176
48127,10500,0153,0005,19711.8,292
48127,10500,0153,0008,7732.498,130
48127,10500,0158,0005,15143.19,181
48127,10500,0161,0001,51006.5264,590
48127,10500,0163,0017,6595.1,200
48127,10500,0174,0005,3542.933,162
48127,10500,0535,0000,44473.2267,567
48127,10500,0888,0001,69150.33,962
48127,10500,0910,0000,49120.8972,682
48127,10500,0974,0021,74541.5918,362
48127,10500,0981,0000,78480.751,991
48127,10600,0098,0006,4331.54,104
48127,10600,0358,0000,92641.458,1221
48127,10600,0694,0001,20241.67,404
48127,10600,0985,0000,51638.8885,679
48127,10700,0448,0001,6854.4,105
48127,10700,0450,0002,3081.16,363
48127,10800,0021,0004,9578.4856,107
48127,10800,0049,0001,2363.43,165
48127,10800,0050,0005,15274.5679,118
48127,10800,0313,0000,20056.8966,338
48127,10800,0314,0000,72197.5484,946
48127,10800,0415,0000,50518.9,510
48127,10800,0648,0001,11467.1,162
48127,25023,0010,0000,175703.152,2130
48127,25023,0053,0000,9719.0,127
48127,25023,0053,0001,16642.7,229
48127,25023,0080,0000,160261.371,1777
48127,25023,0296,0000,7400.873,128
48127,25023,0300,0000,10449.46,138
48127,25023,0308,0001,6022.875,118
48127,25023,0348,0000,33617.66,477
48127,25023,0350,0000,11229.09,150
48127,25023,0352,0000,25138.5208,334
48127,25023,0790,0023,38672.055,527
48127,25025,0338,0001,85011.004,1033
48127,25025,0470,0011,10005.56,154
48127,25025,1036,0000,46033.29,605
48127,25025,1038,0000,51364.67,528
48127,25025,1043,0001,24241.5075,126
48127,25025,1054,0000,37752.94,617
48127,25025,1056,0000,17853.75,375
48127,25025,1121,0009,18354.8,192
48127,25026,0067,0000,10763.1,255
48127,25026,0192,0000,27843.06,625
48127,25026,0193,0000,27577.54,1015
48127,25026,0194,0000,6083.78,130
48127,25026,0195,0000,13116.236,189
48127,25026,0196,0000,8997.15,150
48127,25027,0647,0000,26526.2057,349
48127,25027,0832,0049,17960.0144,214
48127,25028,0007,0000,72106.36,1314
48127,25028,0014,0000,35396.64,336
48127,25028,0021,0000,62509.595,692
48127,25028,0034,0000,60299.87,849
48127,25028,0037,0000,32382.5,398
48127,25028,0038,0000,33140.3,557
48127,25028,0039,0000,18241.5694,387
48127,25028,0042,0000,18797.61,314
48127,25028,0260,0000,38402.5704,566
48127,25028,0290,0000,79475.8604,1026
48127,25028,0304,0000,16298.5502,223
48127,25028,0505,0001,14911.538,302
48127,25028,0506,0000,32064.78,455
48127,25028,0507,0001,38557.8,485
48127,25028,0508,0001,52673.08,734
48129,10100,0009,0000,50618.315,607
48129,10400,0001,0000,56996.022,714
48129,10700,0086,0052,9770.39,105
48129,11000,0028,0000,9926.87,128
48129,11500,0025,0052,15301.79,170
48129,11500,0026,0004,12546.595,178
48129,11600,0001,0003,7656.18,126
48129,11600,0007,0000,11125.961,203
48129,12400,0026,0000,11917.1892,206
48129,12700,0001,0001,21863.4255,232
48129,13700,0760,0024,12864.16,176
48129,13800,0004,0001,7411.946,126
48129,13900,0859,0000,15237.76,427
48129,13900,1164,0001,4272.0,156
48129,13900,1291,0000,8939.54,104
48129,13900,1316,0000,25015.4121,306
48129,13900,1334,0000,35936.5211,467
48129,13900,1388,0000,36466.119,415
48129,13900,1400,0000,38138.86,452
48129,13900,1428,0001,17147.78,202
48129,14000,0090,0001,29241.72,750
48129,14000,0232,0000,49647.5168,526
48129,14000,0351,0000,36430.53,267
48129,14000,0493,0000,14219.55,154
48129,14000,0543,0005,24062.384,155
48129,14000,0551,0001,64793.924,670
48129,14000,0567,0000,4802.22,108
48129,14000,0607,0000,7128.67,112
48129,14000,0656,0000,51906.44,619
48129,14000,0659,0000,28247.57,407
48129,14000,0660,0000,15265.18,266
48129,14000,0662,0000,12525.31,469
48129,14000,0675,0000,126413.25,1253
48129,14100,0002,0003,17321.821,137
48129,14100,0418,0001,23177.04,280
48129,14100,0445,0002,28144.4565,337
48129,14200,0108,0000,55577.01,877
48129,14200,0114,0000,49561.815,530
48129,14200,0121,0000,92801.86,1308
48129,14200,0125,0000,63659.8155,778
48129,14200,0133,0000,28314.78,848
48129,14200,0284,0001,32994.1088,361
48129,14200,0446,0000,34163.82,538
48129,14200,0525,0003,39449.3572,454
48129,14200,0661,0001,8074.674,141
48129,14200,0663,0000,32804.2617,437
48129,14200,0760,0001,37518.51,822
48129,14200,0831,0000,13542.4,232
48129,14200,0834,0001,43529.509,609
48129,14200,0849,0000,7910.0,150
48129,14200,0909,0000,18759.619,464
48129,14200,0910,0000,29558.1827,328
48129,14200,0911,0000,28312.448,663
48129,14200,0977,0001,8787.24,118
48129,14300,0072,0009,12249.15,141
48129,14400,0075,0001,22903.4,460
48129,14400,0083,0003,145658.147,1863
48129,14400,0083,0077,67478.4508,631
48129,14400,0083,0101,29436.1872,382
48129,14400,0305,0008,150758.7297,1841
48129,14400,0305,0017,29732.2307,357
48129,14400,0483,0010,10064.88,168
48129,14400,0731,0001,24932.7248,267
48129,14400,0744,0000,16659.461,400
48129,14500,0119,0012,120652.5078,1284
48129,14500,0132,0000,30624.5956,284
48129,14500,0260,0000,54291.5331,694
48129,14700,0560,0000,6229.31,103
48129,15000,1256,0001,72267.7055,897
48129,15000,1256,0002,24715.0971,304
48129,15000,1274,0001,66933.4672,1119
48129,15000,1275,0001,37956.5701,474
48129,15000,1275,0002,39112.3089,500
48129,15000,1293,0001,74587.033,963
48129,15100,0865,0001,24304.0478,352
48129,15100,0865,0003,18984.5887,267
48129,15500,0505,0000,6726.23,113
48129,15700,0020,0000,32848.3072,389
48129,15700,0020,0002,43398.3024,572
48129,15800,0099,0003,32528.6658,498
48129,15800,0146,0001,9299.87,153
48129,15800,0246,0000,35696.3688,479
48129,16100,1121,0000,2617.47,105
48129,16100,1296,0001,20447.1569,281
48129,16100,1296,0002,11572.5246,141
48129,16200,0471,0000,70348.8578,1164
48129,16200,0472,0000,71630.51,1195
48129,16200,0473,0000,69947.1624,1287
48129,16200,0474,0000,26498.526,445
48129,16200,0477,0000,77478.8928,919
48129,16300,0375,0000,48649.6524,627
48129,16400,1036,0000,8102.212,194
48129,16400,1206,0000,43703.66,519
48129,16400,1208,0000,83068.9722,886
48129,16400,1209,0000,81430.6092,918
48129,16400,1336,0004,51000.7531,655
48129,16400,1337,0000,52138.2978,616
48129,16400,1337,0003,25816.6244,306
48129,16400,1337,0005,65186.4106,770
48129,16400,1338,0000,46027.1526,544
48129,16400,1338,0002,28080.544,361
48129,16400,1338,0003,36821.4752,495
48129,16400,1338,0005,37931.6586,493
48129,16400,1340,0000,10046.794,178
48129,16400,1341,0002,102755.0192,1256
48129,16400,1341,0005,63547.1922,786
48129,16400,1347,0000,41474.1076,873
48129,16400,1347,0001,42604.5892,941
48170,10100,0253,0000,68520.98,911
48170,10100,0390,0000,6223.31,101
48170,10200,0133,0130,30477.212,227
48170,10200,0156,0000,86545.08,954
48170,10200,0156,0001,21262.216,198
48170,10200,0183,0001,18306.9796,203
48170,10200,0360,0000,70130.22,855
48170,10200,0360,0002,56820.28,539
48170,10200,0407,0001,68922.32,794
48170,10300,0141,0001,9633.3737,137
48170,10300,0170,0000,21720.02,300
48170,10300,0219,0000,42545.111,522
48170,10300,0233,0000,15870.173,196
48170,10300,0387,0000,44362.7138,518
48170,10400,0078,0000,15729.91,200
48170,10400,0277,0000,17713.75,206
48170,10400,0448,0000,5541.66,159
48170,10400,0507,0001,10216.87,163
48170,10600,0212,0011,3607.13,135
48170,10900,0021,0000,2681.2,114
48170,11000,0047,0000,28173.3,167
48170,11300,0007,0001,3090.81,107
48170,11400,0615,0002,39613.785,475
48170,11400,0740,0000,8266.752,116
48170,11400,0800,0001,12622.75,306
48170,11400,0800,0008,4117.45,100
48170,11400,0801,0001,10282.0,250
48170,11400,1096,0000,47299.23,499
48170,11400,1446,0000,15170.3,266
48170,11800,0176,0001,11587.34,152
48170,11800,0805,0003,10167.57,115
48170,11800,0906,0000,14891.82,503
48170,11900,0304,0004,67709.98,805
48170,11900,0307,0004,7814.72,112
48170,11900,0331,0001,9241.68,167
48170,11900,0472,0000,59985.01,712
48170,11900,0534,0002,7906.615,112
48170,11900,0645,0034,9329.07,168
48170,12000,0072,0000,21615.15,521
48170,12000,0073,0001,20264.92,507
48170,12000,0075,0003,11242.8,151
48170,12000,0075,0017,20143.78,295
48170,12000,0100,0000,19786.67,249
48170,12000,0101,0000,95048.5998,1153
48170,12000,0102,0002,6987.42,102
48170,12000,0104,0003,8384.68,146
48170,12000,0109,0005,8853.15,171
48170,12000,0111,0000,6435.15,120
48170,12000,0134,0002,6651.0,123
48170,12000,0141,0003,9153.0,157
48170,12000,0299,0002,9127.5,153
48170,12000,0315,0000,21085.752,481
48170,12000,0585,0002,23777.9,296
48170,12000,0610,0002,22103.46,273
48170,12000,0641,0033,11560.65,164
48170,12000,0654,0002,17109.15,218
48170,12100,0209,0002,12253.66,165
48170,12100,0218,0004,6261.54,113
48170,12100,0219,0091,11182.89,173
48170,12100,0227,0000,10354.95,132
48170,12100,0276,0004,5472.0,100
48170,12100,0277,0001,15473.61,174
48170,12100,1068,0001,56499.7114,674
48170,12100,1069,0000,34995.007,408
48170,12200,0676,0003,37427.576,480
48170,12200,0702,0022,23461.16,316
48170,12200,0805,0000,15510.82,217
48170,12200,0823,0002,20349.435,282
48170,12200,1426,0000,11425.4,187
48170,12200,1431,0003,16397.43,228
48170,12200,1431,0009,22057.32,276
48170,12200,1637,0001,96892.722,840
48170,12200,1640,0001,96619.898,824
48170,12200,1665,0000,92839.0625,1089
48170,12200,1667,0000,47564.1717,575
48170,12200,1669,0000,72568.7168,898
48170,12200,1670,0000,69265.998,784
48170,12200,1673,0000,49302.8286,578
48170,12200,1752,0000,71882.6518,823
48170,12500,0002,0012,5310.17,131
48170,12500,0014,0001,16643.66,117
48170,12500,0020,0000,60848.32,713
48170,12500,0028,0004,11296.2,137
48170,12500,0033,0016,14672.1,197
48170,12500,0409,0002,5836.55,129
48170,12500,0412,0000,8591.75,119
48170,12500,0454,0001,21538.64,241
48170,12500,0454,0002,36109.02,424
48170,12500,0454,0003,35434.08,456
48170,12500,0454,0004,22125.44,360
48170,12500,0705,0001,58455.63,1046
48170,12500,0707,0001,63775.69,1179
48170,12500,0708,0001,65094.33,787
48170,12600,0136,0006,7655.13,122
48170,12600,0141,0000,20848.1175,257
48170,12600,0146,0000,13307.76,116
48170,12600,0150,0004,14732.52,115
48170,12600,0190,0000,60698.111,765
48170,12600,0191,0001,82272.84,982
48170,12600,0192,0001,64373.98,797
48170,12600,0297,0001,8753.66,115
48170,12600,0300,0002,3768.01,133
48170,12600,0301,0001,16993.04,345
48170,12600,0326,0000,14156.7,340
48170,12600,0345,0000,14123.92,204
48170,12600,0359,0000,5564.18,148
48170,12600,0392,0000,14010.49,495
48170,12600,0401,0000,22355.31,305
48170,12600,0737,0000,38178.448,517
48170,12600,0741,0001,3562.38,102
48170,12600,0742,0000,15687.1,211
48170,12600,0797,0000,54835.95,716
48170,12600,0802,0000,44412.69,836
48170,12600,0897,0000,50327.09,598
48170,12600,0919,0000,41287.5318,495
48170,12600,0925,0000,6262.48,151
48170,12600,1130,0000,98686.7947,1361
48170,12600,1132,0000,174582.1066,1858
48170,12600,1137,0000,32343.2548,387
48170,12700,0021,0003,11703.415,481
48170,12700,0111,0004,8662.2,173
48170,12700,0235,0001,17556.97,253
48170,12700,0270,0000,9358.28,114
48170,12700,1180,0000,128731.56,1290
48170,12800,0072,0001,15938.0308,213
48170,12900,0269,0013,24511.98,304
48170,13100,0464,0000,30904.26,768
48170,13100,0479,0001,27302.5386,218
48170,13100,0480,0005,4866.1167,114
48170,13100,0573,0001,86961.48,1386
48170,13100,0660,0000,88706.32,2187
48170,13100,0721,0001,11276.9632,139
48170,13100,0843,0000,2222.98,150
48170,13100,1936,0000,33714.3154,379
48170,13100,1937,0000,21132.7911,446
48170,13100,1945,0000,42361.4081,710
48170,13100,1958,0000,81344.3703,995
48170,13100,1962,0000,4969.7016,168
48170,13100,1964,0000,5121.1472,163
48170,13100,1981,0000,93554.9371,1172
48170,13100,1986,0000,72954.9464,836
48170,13100,2033,0000,46373.945,778
48170,13100,2056,0000,40800.5589,484
48170,13100,2058,0000,37832.9823,468
48170,13100,2064,0001,12418.84,496
48170,13100,2068,0001,9540.4,384
48170,13100,2068,0002,10509.98,387
48170,13100,2073,0000,6055.095,251
48170,13100,2092,0000,71699.4258,822
48170,13200,0579,0001,38125.8074,507
48170,13200,0579,0014,14970.864,203
48170,13200,0602,0001,25523.948,315
48170,13200,0620,0001,4509.03,131
48170,13700,0040,0002,13053.28,386
48170,13700,0040,0004,3115.2,122
48170,13700,0040,0005,3101.84,131
48170,13700,0069,0003,46573.69,604
48170,13700,0077,0000,118846.3,1471
48170,13700,0087,0023,13792.94,213
48170,13700,0090,0000,107166.2599,1170
48170,13700,0134,0000,23880.5871,251
48170,13700,0145,0000,50683.984,845
48170,13700,0191,0000,61657.9,748
48170,13700,0195,0000,35896.7244,432
48170,13700,0219,0000,34500.83,1261
48170,13700,0225,0001,12383.63,169
48170,13700,0230,0000,86623.95,1045
48170,13700,0234,0000,49287.35,604
48170,13700,0275,0000,74908.462,743
48170,13700,0277,0007,24736.75,189
48170,13700,0287,0002,6025.438,189
48170,13700,0287,0006,6818.93,192
48170,13700,0287,0007,6886.54,180
48170,13700,0293,0000,71085.5698,734
48170,13700,0295,0000,45593.2137,562
48170,13700,0296,0000,70203.4945,757
48170,13700,0298,0000,35234.0079,424
48170,13700,0300,0000,48230.0,806
48170,13700,0302,0000,37994.85,636
48170,13700,0306,0000,34445.29,407
48170,25022,2421,0000,51495.7514,525
48170,25023,1139,0001,5633.18,212
48170,25023,1224,0000,30539.3897,355
48170,31021,1104,0000,95522.9464,935
48170,32025,1286,0000,120586.801,1515
48170,32025,1295,0000,38578.0586,803
48170,32025,1296,0000,37211.038,442
48170,36021,0176,0000,6594.9658,110
48170,41026,0330,0000,42598.4938,410
48170,41027,0705,0000,96967.432,986
48170,41027,0768,0000,45195.7281,414
48170,41027,0962,0001,42445.6137,481
48170,41027,0963,0001,33158.6,456
48170,41027,0964,0001,33664.1124,343
48170,41027,0965,0001,64511.88,744
48170,41027,1000,0000,108585.0054,1762
48170,42022,0249,0000,50897.484,688
48170,44031,0110,0001,32418.1,499
48220,10100,0052,0018,11482.858,168
48220,10100,0150,0002,7354.84,116
48220,10100,1002,0000,14580.78,181
48220,10100,1003,0000,8475.369,103
48220,10100,1022,0000,8596.574,120
48220,10200,0177,0418,3659.84,116
48220,10500,0068,0005,2518.0,101
48220,10700,0010,0000,13623.24,178
48220,10700,0409,0001,8626.09,217
48220,10800,0359,0000,11367.57,164
48220,10800,0360,0000,14504.48,202
48220,10800,0361,0000,8978.96,133
48220,10900,0267,0001,12138.97,201
48220,10900,0272,0001,6454.28,128
48220,10900,1127,0000,18239.6,232
48220,10900,1158,0035,15626.17,348
48220,10900,1427,0000,16965.11,254
48220,11000,0050,0033,8577.3,106
48220,11000,0083,0025,9948.07,115
48220,11000,0691,0000,10106.988,262
48220,11000,0694,0000,8244.84,134
48220,11000,0694,0001,9711.19,129
48220,11000,0697,0000,24950.01,343
48220,11000,0698,0000,11655.02,170
48220,11000,0702,0000,15460.25,196
48220,11000,0703,0000,15506.4,150
48220,11000,0714,0000,88498.2455,1059
48220,11100,0279,0027,5066.4291,110
48220,11100,0356,0129,12094.4544,151
48220,11100,0980,0001,7290.5014,213
48220,11100,0986,0000,12272.93,175
48220,11100,0994,0012,8268.712,107
48220,11100,1015,0001,10129.2876,144
48220,11100,1016,0001,9070.13,148
48220,11100,1021,0001,10628.45,128
48220,11100,1023,0002,6346.7288,106
48220,11100,1024,0001,8269.4952,104
48220,11100,1025,0002,8944.8,128
48220,11100,1028,0007,9558.24,130
48220,11100,1029,0005,11218.88,163
48220,11100,1030,0007,11091.705,132
48220,11100,1032,0005,10859.35,131
48220,11100,1054,0002,55650.03,664
48220,11100,1054,0005,55747.859,556
48220,11100,1063,0000,17314.0896,223
48220,11300,0113,0001,12944.11,196
48220,11300,0378,0004,5996.68,105
48220,11300,0402,0000,9189.9,220
48220,11300,0430,0005,6852.0,113
48220,11500,0001,0012,13620.205,149
48220,11500,0022,0001,9616.06,177
48220,11500,0291,0003,33621.375,504
48220,11500,0292,0000,43324.82,523
48220,11500,0292,0107,12767.65,242
48220,11500,0381,0001,11270.24,172
48220,11500,0382,0002,9197.04,193
48220,11500,0397,0003,16148.9672,211
48220,11500,0450,0000,7096.5,148
48220,11500,0454,0000,22097.49,384
48220,11500,0589,0001,9295.14,160
48220,11500,0645,0000,11258.99,187
48220,11500,0695,0000,22121.82,549
48220,11500,0969,0000,19974.2901,236
48220,11600,0135,0001,12769.83,190
48220,11600,0156,0000,14941.74,178
48220,11600,0352,0000,18742.55,449
48220,11700,0362,0001,7745.932,142
48220,11700,0364,0000,7489.0,151
48220,11700,0365,0001,8039.64,148
48220,11700,0388,0000,7725.375,140
48220,11700,0410,0001,18541.0,310
48220,11700,0483,0002,12823.5729,481
48220,11700,0484,0004,12417.75,254
48220,11700,0645,0000,20364.71,285
48220,31021,1041,0002,15855.2168,208
48220,31022,0945,0007,65445.16,862
48220,31022,1436,0000,53491.2592,733
48220,31026,0222,0002,7368.2298,102
48220,31026,0400,0000,14543.88,244
48220,31026,1203,0000,11391.5608,191
48220,34024,0248,0007,13683.5158,161
48220,34024,0251,0001,55553.0606,641
48220,34024,0278,0003,22378.7528,272
48220,34024,0280,0005,25591.1728,301
48220,34024,0292,0024,7097.98,125
48220,34024,0292,0035,16056.625,253
48220,34024,1565,0002,19802.1957,331
48220,34024,1570,0008,5031.84,140
48220,34024,1573,0002,82088.9819,1009
48220,34024,1575,0000,23385.3264,258
48220,34024,1575,0003,10881.8094,151
48220,34024,1578,0000,35329.15,727
48220,34024,1578,0001,29518.4184,347
48220,34024,1578,0002,29480.4804,348
48220,34024,1579,0000,60850.445,658
48220,34024,1579,0002,26472.6,316
48220,34024,1579,0003,31000.166,409
48220,34024,1582,0002,16838.128,169
48220,34024,1582,0006,14788.0406,174
48220,34024,1584,0000,14802.0487,177
48220,34024,1604,0000,11805.7741,151
48220,34024,1606,0000,30621.8142,403
48220,34024,1609,0000,22070.563,322
48220,34024,1613,0000,68676.6527,796
48220,34027,1075,0000,45888.212,548
48220,34027,1076,0000,34132.483,410
48220,34027,2063,0000,20830.57,613
48240,10200,0083,0001,6128.57,102
48240,10300,0264,0000,13531.84,208
48240,10400,0083,0008,10905.446,160
48240,10400,0088,0004,15755.2,345
48240,10400,0158,0019,5503.71,101
48240,10400,0323,0003,10349.868,122
48240,10400,0582,0000,9864.0234,117
48240,10400,0583,0000,49157.1004,627
48240,10600,0084,0003,10430.82,181
48240,10600,0120,0000,11365.525,131
48240,10800,0259,0000,40928.05,970
48240,10900,0501,0000,41555.2872,475
48240,10900,0800,0001,18128.8,291
48240,10900,0837,0001,25672.75,515
48240,10900,0838,0000,32441.04,506
48240,10900,0920,0000,20442.554,501
48240,10900,0925,0000,32100.113,425
48240,11700,0205,0001,20563.892,302
48240,11800,1263,0000,6793.47,106
48240,12600,0275,0000,8826.32,148
48240,12700,0576,0000,19147.2136,299
48240,12700,0900,0004,9664.485,129
48240,12700,0918,0001,14450.2956,176
48240,25021,0213,0000,24161.448,453
48240,25021,0277,0005,29053.502,428
48240,25021,0301,0005,12423.96,166
48240,25021,0641,0000,25390.16,285
48240,25022,0041,0001,5548.9,105
48240,25024,0036,0000,8628.84,145
48240,25024,0335,0001,6699.282,148
48240,25025,0460,0001,15213.9,232
48240,25025,0482,0000,36713.5875,454
48240,25028,0524,0000,27096.1208,473
48240,25028,1440,0001,6098.6,100
48240,25028,1444,0000,13534.08,160
